,id_video,start,end,text,link
12331,mg4Rn5AuGdw,839.39,840.21,de la que se ha hecho.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=839s
12332,mg4Rn5AuGdw,840.21,840.87,"Vaya, vaya.",https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=840s
12333,mg4Rn5AuGdw,841.73,842.91,A la galleta de Nuevo.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=841s
12334,mg4Rn5AuGdw,843.43,844.09,No te interrumpas.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=843s
12335,mg4Rn5AuGdw,844.27,844.33,Deja.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=844s
12336,mg4Rn5AuGdw,848.55,852.17,Luego de esta pausa comercial y le contamos.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=848s
12337,mg4Rn5AuGdw,852.29,855.89,"Aquí, aquí.",https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=852s
12338,mg4Rn5AuGdw,855.99,856.47,¡Pancha!,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=855s
12339,mg4Rn5AuGdw,857.21,858.03,Por favor.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=857s
12340,mg4Rn5AuGdw,858.21,858.63,¿Qué pasó?,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=858s
12341,mg4Rn5AuGdw,858.65,859.37,"Francisco, perdón.",https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=858s
12342,mg4Rn5AuGdw,859.39,860.31,Me arriesgo a todo.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=859s
12343,mg4Rn5AuGdw,860.39,861.09,"Perdón, Juan Pablo.",https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=860s
12344,mg4Rn5AuGdw,861.47,861.95,Francisco.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=861s
12345,mg4Rn5AuGdw,862.33,864.87,Dos personas de blanco te van a ir a buscar.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=862s
12346,mg4Rn5AuGdw,865.67,869.05,A un lugar acolchado donde vas a estar.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=865s
12347,mg4Rn5AuGdw,869.35,869.37,¿Qué?,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=869s
12348,mg4Rn5AuGdw,869.37,872.41,Y la ya va a estar muy tranquila.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=869s
12349,mg4Rn5AuGdw,872.47,873.27,Vamos a ir a ver.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=872s
12350,mg4Rn5AuGdw,873.67,874.19,Vamos a ver.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=873s
12351,mg4Rn5AuGdw,874.49,876.97,Va a dar el remedio para estar con la venada.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=874s
12352,mg4Rn5AuGdw,877.09,877.25,¿Ya?,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=877s
12353,mg4Rn5AuGdw,877.83,878.55,Así que tranquila.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=877s
12354,mg4Rn5AuGdw,878.85,879.37,"Ya, Juan Pablo.",https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=878s
12355,mg4Rn5AuGdw,879.65,880.79,Adelante con la explicación.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=879s
12356,mg4Rn5AuGdw,882.41,882.97,Atención.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=882s
12357,mg4Rn5AuGdw,883.83,884.39,Y...,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=883s
12358,mg4Rn5AuGdw,884.39,884.71,Todos...,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=884s
12359,mg4Rn5AuGdw,884.71,885.95,Señoras y señores.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=884s
12360,mg4Rn5AuGdw,886.81,887.83,Me arriesgo a todo.,https://www.youtube.com/watch?v=mg4Rn5AuGdw&t=886s
12361,F39T6O-NA6s,0.0,0.68,de la fuente.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=0s
12362,F39T6O-NA6s,0.68,13.52,"Y ahí increíble Cristian de la Fuente con chaquete terciopelo, burdeo, tono sobre tono que se lleva mucho actualmente, que hay que tener ojo y nada, pues yo creo que nos dejó muy bien representado Cristian de la Fuente, tenemos que estar orgullosos como chileno.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=0s
12363,F39T6O-NA6s,13.74,18.48,"Javier, pero tal vez por el rostro y el cuerpo de Cristian de la Fuente a él le quedan bien esos trajes.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=13s
12364,F39T6O-NA6s,18.7,19.14,"No, no.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=18s
12365,F39T6O-NA6s,19.16,22.34,Yo me vería como un proxeneta con esos trajes.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=19s
12366,F39T6O-NA6s,22.76,24.44,No estoy diciendo que no me vería bien.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=22s
12367,F39T6O-NA6s,24.52,28.68,"Bueno, y también tuvimos otra persona chilena dentro de los grandes latinos, nuestra mítica.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=24s
12368,F39T6O-NA6s,28.68,29.12,Un 8.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=28s
12369,F39T6O-NA6s,29.12,29.98,Muy bien.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=29s
12370,F39T6O-NA6s,30.18,32.12,Le quiero ponerle una nota al bailarín Luis Urbina.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=30s
12371,F39T6O-NA6s,32.68,33.18,Muy bien.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=32s
12372,F39T6O-NA6s,33.48,34.84,Le quiero poner una letra también.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=33s
12373,F39T6O-NA6s,35.02,43.42,"Una nota, una letra, un número y le voy a poner también un signo epsilon y una cara también.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=35s
12374,F39T6O-NA6s,43.88,47.32,Lo que pasa es que él tiene mucho mérito y esto lo sabe Lanqueta.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=43s
12375,F39T6O-NA6s,47.82,53.12,"Él está con dos protuberancias en la espalda, está muy intervenido.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=47s
12376,F39T6O-NA6s,53.32,57.5,"De hecho, me contó, me inyecta, me acabo de inyectar minutos antes de salir a la pista.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=53s
12377,F39T6O-NA6s,58.64,62.16,"Ese hombre está con la espalda en la mano, entonces un gran mérito que vaya.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=58s
12378,F39T6O-NA6s,62.92,65.14,¿Qué cara le va a poner a Le voy a poner un dos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=62s
12379,F39T6O-NA6s,65.22,66.14,"La cara, la cara.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=65s
12380,F39T6O-NA6s,66.14,67.2,La cara de Juan Luis.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=66s
12381,F39T6O-NA6s,67.28,68.26,¿Qué cara le va a poner a Juan Luis?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=67s
12382,F39T6O-NA6s,70.12,73.18,"De dolor, pero luego intervenido.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=70s
12383,F39T6O-NA6s,75.38,77.52,"Entonces vamos con las dos caras, ¿hacen una señal?",https://www.youtube.com/watch?v=F39T6O-NA6s&t=75s
12384,F39T6O-NA6s,78.0,78.38,Dolor.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=78s
12385,F39T6O-NA6s,79.34,80.1,"Dolor, intervenido.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=79s
12386,F39T6O-NA6s,81.14,81.52,Intervenido.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=81s
12387,F39T6O-NA6s,83.86,85.42,Son los dos estados de Juan Luis.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=83s
12388,F39T6O-NA6s,86.54,91.36,"Muy bien, ahora vamos a ver a ella, a la rival Italo, el juez, el jurado de jurado se prepara.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=86s
12389,F39T6O-NA6s,91.38,92.66,Lanqueta y sus amigas también.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=91s
12390,F39T6O-NA6s,92.66,93.4,No dije nada morbocito.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=92s
12391,F39T6O-NA6s,93.52,94.36,Jaime Coloma.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=93s
12392,F39T6O-NA6s,94.56,95.56,Revisamos a continuación.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=94s
12393,F39T6O-NA6s,95.56,96.16,No dije nada morbocito.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=95s
12394,F39T6O-NA6s,96.18,98.5,El baile de Adriana Barrio.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=96s
12395,F39T6O-NA6s,99.06,103.98,"Ignacio, yo tenía una compañera en la universidad que tenía las mismas piernas que Adriana.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=99s
12396,F39T6O-NA6s,104.02,107.1,"Le decían la compás, porque la misma forma.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=104s
12397,F39T6O-NA6s,107.48,112.22,También le decían la vaso de agua porque no se le negaba a nadie.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=107s
12398,F39T6O-NA6s,112.78,115.7,Y al final ya del curso le decían la huevo duro.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=112s
12399,F39T6O-NA6s,115.82,116.8,Se la comían y los pasaron.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=115s
12400,F39T6O-NA6s,116.8,116.98,Y ya.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=116s
12401,F39T6O-NA6s,117.12,118.72,Me va a poner una cara o no?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=117s
12402,F39T6O-NA6s,118.84,119.28,¿Alguna cara?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=118s
12403,F39T6O-NA6s,120.04,120.7,¿A mi compañera?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=120s
12404,F39T6O-NA6s,121.36,122.18,"No, allá.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=121s
12405,F39T6O-NA6s,122.4,122.88,Los paseos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=122s
12406,F39T6O-NA6s,123.18,124.14,"Ah, para Adriana.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=123s
12407,F39T6O-NA6s,124.7,125.94,Fíjate que me gustó mucho.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=124s
12408,F39T6O-NA6s,126.44,130.62,"Y pese a su, entre comillas, discapacidad, creo que lo hizo con mucha gracia.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=126s
12409,F39T6O-NA6s,130.68,131.5,Un dos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=130s
12410,F39T6O-NA6s,131.62,132.06,Un dos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=131s
12411,F39T6O-NA6s,132.24,132.72,Llegó el mes.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=132s
12412,F39T6O-NA6s,132.72,135.22,Pero que no los fotografías dándole besos a una mujer.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=132s
12413,F39T6O-NA6s,135.82,139.66,"Muchas veces, muchas veces el futbolista está dentro de su personalidad.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=135s
12414,F39T6O-NA6s,139.96,142.26,Él tiene una actitud bohemia por la vida.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=139s
12415,F39T6O-NA6s,142.64,149.16,"Y es más, si él tal vez cambia su manera de ser, tal vez es incluso podría afectarlo como jugador.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=142s
12416,F39T6O-NA6s,149.42,155.54,Ha ido grandes futbolistas de mucho talento que también gustaban de la noche y que fueron grandes figuras.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=149s
12417,F39T6O-NA6s,155.8,164.62,"En mi caso el brasileño Garrincha, que jugaba con un vaso de caipiriña en la mano y jugaba y fue uno de los más grandes en la historia del fútbol mundial.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=155s
12418,F39T6O-NA6s,164.64,165.44,¿Le dejó el vaso?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=164s
12419,F39T6O-NA6s,165.46,165.88,¿Qué pasó?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=165s
12420,F39T6O-NA6s,166.74,167.44,Dejó de meter el bolo.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=166s
12421,F39T6O-NA6s,167.46,168.08,Se acabó su carrera.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=167s
12422,F39T6O-NA6s,168.22,168.62,Se cayó.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=168s
12423,F39T6O-NA6s,168.78,170.7,"No, afortunadamente siempre tomó hasta el final.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=168s
12424,F39T6O-NA6s,171.16,172.42,"Y murió, murió alcohólico.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=171s
12425,F39T6O-NA6s,173.14,178.5,Afortunadamente él murió con el hígado de este tamaño y murió alcohólico.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=173s
12426,F39T6O-NA6s,178.8,180.32,Afortunadamente siempre como un gran futbolista.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=178s
12427,F39T6O-NA6s,180.58,181.58,Y lo hagan.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=180s
12428,F39T6O-NA6s,181.9,183.12,Y también se uno también puede salir con los amigos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=181s
12429,F39T6O-NA6s,183.18,184.76,El único problema es que lo pillaron.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=183s
12430,F39T6O-NA6s,185.16,185.86,Al final es así.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=185s
12431,F39T6O-NA6s,187.06,192.68,"Hay un jugador inglés que no recuerdo el nombre, pero que contaba que tomaba desayuno una botella de vodka.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=187s
12432,F39T6O-NA6s,193.16,194.28,A la unidad de Polgascoy.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=193s
12433,F39T6O-NA6s,194.5,195.34,A la hora de almuerzo.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=194s
12434,F39T6O-NA6s,195.34,195.88,¿Qué más?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=195s
12435,F39T6O-NA6s,196.52,197.1,¿Qué otra más?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=196s
12436,F39T6O-NA6s,198.28,198.98,"Cocaina, digamos.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=198s
12437,F39T6O-NA6s,199.2,199.94,"Cocaina, sí.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=199s
12438,F39T6O-NA6s,200.06,200.46,Cocaina.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=200s
12439,F39T6O-NA6s,201.54,202.32,¿Qué más?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=201s
12440,F39T6O-NA6s,202.36,204.4,A la hora de once se bajaba lo que él lo tenía.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=202s
12441,F39T6O-NA6s,204.4,206.56,"Y se quedaba la botella de pisco, de la botella de vodka.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=204s
12442,F39T6O-NA6s,206.88,207.8,Porque se acababa la botella de pisco.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=206s
12443,F39T6O-NA6s,208.02,208.7,Pésimo po' hombre.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=208s
12444,F39T6O-NA6s,208.84,210.4,Un goleador todo su vida hasta el final.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=208s
12445,F39T6O-NA6s,210.94,213.2,"Lo que les digo, quizás es excesivo.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=210s
12446,F39T6O-NA6s,213.26,214.58,¿Y en la nochecita pa' dormir?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=213s
12447,F39T6O-NA6s,215.44,217.48,"No, no, no, no.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=215s
12448,F39T6O-NA6s,217.5,219.72,"Un vaso de leche, un vaso de leche un vaso de leche con naranja.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=217s
12449,F39T6O-NA6s,219.92,221.16,"A lo que voy, a lo que voy.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=219s
12450,F39T6O-NA6s,221.3,221.98,Muchos futbolistas.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=221s
12451,F39T6O-NA6s,221.98,222.98,Y si se desvelaba.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=221s
12452,F39T6O-NA6s,223.1,223.88,"Ya, pues estoy hablando en serio.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=223s
12453,F39T6O-NA6s,223.88,225.44,"¿Qué hacía, por si se desvelaba?",https://www.youtube.com/watch?v=F39T6O-NA6s&t=223s
12454,F39T6O-NA6s,225.68,227.78,"No, no, un vasito de leche y se iba a dormir.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=225s
12455,F39T6O-NA6s,228.32,229.2,Un lectura de un libro.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=228s
12456,F39T6O-NA6s,229.82,231.26,Sólo que con la cocaína no podía dormir.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=229s
12457,F39T6O-NA6s,231.26,236.98,"A lo que voy, a veces en el futbolista está incluido el tener una vida bohemia.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=231s
12458,F39T6O-NA6s,237.18,240.38,Y cuando dejan eso pierden la habilidad con los jugadores.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=237s
12459,F39T6O-NA6s,240.9,241.62,¿Sabes qué?,https://www.youtube.com/watch?v=F39T6O-NA6s&t=240s
12460,F39T6O-NA6s,241.86,244.98,Yo de verdad creo que estamos hablando de lo que es lo que es lo que es.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=241s
12461,F39T6O-NA6s,245.32,248.3,Hay un gran futbolista de fútbol americano de Estados Unidos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=245s
12462,F39T6O-NA6s,248.34,250.72,La máxima estrella en los Estados Unidos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=248s
12463,F39T6O-NA6s,251.16,252.38,O'Gail Simpson.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=251s
12464,F39T6O-NA6s,252.8,255.48,Mató a su señora con tres cuñanadas.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=252s
12465,F39T6O-NA6s,256.54,257.88,"Está libre, está muy bien.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=256s
12466,F39T6O-NA6s,257.88,261.2,El que nace chicharra muere cantando.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=257s
12467,F39T6O-NA6s,261.56,261.88,Pero justamente.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=261s
12468,F39T6O-NA6s,264.08,265.6,Pero si es un ejemplo a seguir.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=264s
12469,F39T6O-NA6s,266.76,269.88,"A ver, el deportista de elite da una imagen.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=266s
12470,F39T6O-NA6s,271.36,272.04,Magic Johnson.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=271s
12471,F39T6O-NA6s,272.52,273.08,El NBA.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=272s
12472,F39T6O-NA6s,273.34,277.1,Le hizo el amor a lo que encontraba que pasaba por su...,https://www.youtube.com/watch?v=F39T6O-NA6s&t=273s
12473,F39T6O-NA6s,277.1,277.88,Por adelante de él.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=277s
12474,F39T6O-NA6s,278.02,279.72,Le hacía el amor a todo lo que se movía.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=278s
12475,F39T6O-NA6s,279.96,281.86,Le dio sida y se recuperó.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=279s
12476,F39T6O-NA6s,282.06,283.38,Hoy presidente de la República.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=282s
12477,F39T6O-NA6s,283.38,284.9,"En este caso, Ita lo nota.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=283s
12478,F39T6O-NA6s,285.36,286.54,"Felipe, no digan que será.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=285s
12479,F39T6O-NA6s,287.24,287.86,Ita lo pasa.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=287s
12480,F39T6O-NA6s,287.86,290.7,No es compatible el carrete.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=287s
12481,F39T6O-NA6s,290.74,292.48,No es compatible el carrete con la...,https://www.youtube.com/watch?v=F39T6O-NA6s&t=290s
12482,F39T6O-NA6s,292.48,292.84,Magic Obama.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=292s
12483,F39T6O-NA6s,293.14,293.7,Espérate.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=293s
12484,F39T6O-NA6s,293.82,295.94,El tema del carrete con el fútbol.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=293s
12485,F39T6O-NA6s,296.04,297.52,"Se recuperó del sida, mis amigos.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=296s
12486,F39T6O-NA6s,298.02,298.74,Del sida.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=298s
12487,F39T6O-NA6s,299.24,300.36,Venció el sida.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=299s
12488,F39T6O-NA6s,300.54,300.98,Felipe.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=300s
12489,F39T6O-NA6s,301.56,302.04,Felipe.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=301s
12490,F39T6O-NA6s,304.56,305.12,Felipe.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=304s
12491,F39T6O-NA6s,305.22,307.06,Ita lo...,https://www.youtube.com/watch?v=F39T6O-NA6s&t=305s
12492,F39T6O-NA6s,307.06,311.42,Yo creo que el carrete no tiene nada que ver.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=307s
12493,F39T6O-NA6s,311.74,312.0,Un poco.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=311s
12494,F39T6O-NA6s,312.2,315.06,Yo creo que lo que pasa es el exceso de tragos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=312s
12495,F39T6O-NA6s,315.52,317.3,Los excesos son los que hacen mal.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=315s
12496,F39T6O-NA6s,317.3,321.86,"Si un futbolista también puede carretear y todo, si toma bebiditas y se va a una hora...",https://www.youtube.com/watch?v=F39T6O-NA6s&t=317s
12497,F39T6O-NA6s,321.86,322.46,Tengo más ejemplo.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=321s
12498,F39T6O-NA6s,323.06,323.76,"Ay, lindo, mi viejo.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=323s
12499,F39T6O-NA6s,323.76,325.56,"Si son los excesos, los excesos.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=323s
12500,F39T6O-NA6s,325.74,327.12,Un opinán de Gonzalo Cáceres.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=325s
12501,F39T6O-NA6s,327.16,327.7,"Felipe, ¿a de ellos?",https://www.youtube.com/watch?v=F39T6O-NA6s&t=327s
12502,F39T6O-NA6s,327.8,329.02,Hay hartos que ha retornado la tele.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=327s
12503,F39T6O-NA6s,329.34,330.66,"Sí, pero ya estaba atracantado.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=329s
12504,F39T6O-NA6s,330.76,332.54,Y por eso tuvo esa actitud hace un minuto.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=330s
12505,F39T6O-NA6s,332.76,334.3,Porque creo que Gonzalo Cáceres...,https://www.youtube.com/watch?v=F39T6O-NA6s&t=332s
12506,F39T6O-NA6s,334.94,339.06,"Creo que estamos vistiendo una escena que es dramática, amigos.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=334s
12507,F39T6O-NA6s,339.24,339.98,Qué dramática.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=339s
12508,F39T6O-NA6s,339.98,346.44,"Gonzalo Cáceres, que en algún momento fue referente de la moda con su programa Jet Set, aquí en televisión.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=339s
12509,F39T6O-NA6s,346.44,348.28,Los in y los out.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=346s
12510,F39T6O-NA6s,348.64,355.88,Hoy está transformado en un vendedor ambulante vendiendo elementos bien bonitos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=348s
12511,F39T6O-NA6s,356.14,357.24,Pero que finalmente son...,https://www.youtube.com/watch?v=F39T6O-NA6s&t=356s
12512,F39T6O-NA6s,357.24,357.94,"Perdón, un segundo.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=357s
12513,F39T6O-NA6s,358.22,359.82,Son chucherías.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=358s
12514,F39T6O-NA6s,360.32,364.44,El hombre en algún momento fue un referente y creo que los chilenos hemos sido mal agradecidos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=360s
12515,F39T6O-NA6s,365.3,368.24,Ahora está in no tener que almorzar.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=365s
12516,F39T6O-NA6s,368.32,369.16,Estás haciendo un mal.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=368s
12517,F39T6O-NA6s,369.9,376.18,Ahora está in para Gonzalo Cáceres No tener un baño decente y tener que hacer en un pozo negro.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=369s
12518,F39T6O-NA6s,376.38,384.46,"Ahora está in, amigos míos, no tener con qué movilizarse y caminar por horas o recoger cartones.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=376s
12519,F39T6O-NA6s,384.72,387.08,Eso está in en este momento para Gonzalo Cáceres.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=384s
12520,F39T6O-NA6s,387.2,389.38,Como país hemos sido mal agradecidos.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=387s
12521,F39T6O-NA6s,391.2,392.34,Ahora está in comer de la basura.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=391s
12522,F39T6O-NA6s,392.66,395.84,Yo creo que la jugaban contra este como desparrante.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=392s
12523,F39T6O-NA6s,396.06,397.14,Su profesión es maquilladora.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=396s
12524,F39T6O-NA6s,397.22,399.5,Gonzalo Cáceres hoy está en la pobreza.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=397s
12525,F39T6O-NA6s,399.5,404.0,Para él está in que por no tener un tratamiento dental se le vayan a caer los dientes.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=399s
12526,F39T6O-NA6s,404.32,409.96,"Para él está in comerse un gato de almuerzo, casarlo porque no tiene la manera de pelearse.",https://www.youtube.com/watch?v=F39T6O-NA6s&t=404s
12527,F39T6O-NA6s,410.18,410.68,Un buen almuerzo.,https://www.youtube.com/watch?v=F39T6O-NA6s&t=410s
